game_point_id,game_id,game,round,phase,season_code,number_of_play,team,player_id,player,action_id,action,points,coord_x,coord_y,zone,fastbreak,second_chance,points_off_turnover,minute,console,points_a,points_b,timestamp
2007_002_349,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,349,ZAL,PAHT,BROWN_ MARCUS,3FGA,Missed Three Pointer,0,410,646,G,,,,26,04:00,54,53,1970-01-01
2007_002_353,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,353,ZAL,PBDB,COLLINS_ DE JUAN,3FGA,Missed Three Pointer,0,458,592,G,,,,26,04:00,54,53,1970-01-01
2007_002_358,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,358,ZAL,PBWI,JANKUNAS_ PAULIUS,2FGM,Two Pointer,2,53,164,C,,,,26,04:00,54,55,1970-01-01
2007_002_362,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,362,ZAL,PAHT,BROWN_ MARCUS,3FGA,Missed Three Pointer,0,58,738,G,,,,26,04:00,54,55,1970-01-01
2007_002_364,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,364,ZAL,PBTR,BEARD_ TANOKA,2FGM,Two Pointer,2,-25,128,D,,,,26,04:00,54,57,1970-01-01
2007_002_369,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,369,VIR,PTGO,CROSARIOL_ ANDREA,2FGM,Two Pointer,2,38,100,C,,,,27,03:00,56,57,1970-01-01
2007_002_370,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,370,ZAL,PBWI,JANKUNAS_ PAULIUS,2FGM,Two Pointer,2,7,156,C,,,,27,03:00,56,59,1970-01-01
2007_002_379,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,379,VIR,PBXA,GIOVANNONI_ GUILHERME,3FGA,Missed Three Pointer,0,692,271,A,,,,28,02:00,56,59,1970-01-01
2007_002_381,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,381,VIR,PTGQ,DI BELLA_ FABIO,3FGA,Missed Three Pointer,0,-656,515,J,,,,28,02:00,56,59,1970-01-01
2007_002_385,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,385,ZAL,PBDE,JURAK_ GORAN,FTM,Free Throw In,1,-1,-1,,,,,28,02:00,56,60,1970-01-01
2007_002_386,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,386,ZAL,PBDE,JURAK_ GORAN,FTM,Free Throw In,1,-1,-1,,,,,28,02:00,56,61,1970-01-01
2007_002_387,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,387,VIR,PTGM,SPENCER_ DEWARICK,2FGA,Missed Two Pointer,0,164,125,C,,,,28,02:00,56,61,1970-01-01
2007_002_389,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,389,ZAL,PBDE,JURAK_ GORAN,3FGA,Missed Three Pointer,0,28,771,G,,,,28,02:00,56,61,1970-01-01
2007_002_396,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,396,VIR,PTGZ,LESTINI_ FEDERICO,FTM,Free Throw In,1,-1,-1,,,,,30,00:00,57,61,1970-01-01
2007_002_399,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,399,ZAL,PBDE,JURAK_ GORAN,3FGA,Missed Three Pointer,0,-58,707,J,,,,30,00:00,57,61,1970-01-01
2007_002_407,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,407,VIR,PTGO,CROSARIOL_ ANDREA,2FGM,Two Pointer,2,38,84,C,,,,31,09:00,59,61,1970-01-01
2007_002_411,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,411,VIR,PTGV,ANDERSON_ ALAN,3FGAB,Missed Three Pointer,0,-584,294,F,,,,31,09:00,59,61,1970-01-01
2007_002_414,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,414,VIR,PTGV,ANDERSON_ ALAN,2FGA,Missed Two Pointer,0,135,102,C,,,,31,09:00,59,61,1970-01-01
2007_002_420,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,420,ZAL,PJCC,MACIULIS_ JONAS,3FGA,Missed Three Pointer,0,-717,479,J,,,,32,08:00,59,61,1970-01-01
2007_002_424,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,424,VIR,PTGV,ANDERSON_ ALAN,2FGM,Two Pointer,2,38,153,C,,,,32,08:00,61,61,1970-01-01
2007_002_425,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,425,ZAL,PJCC,MACIULIS_ JONAS,2FGM,Two Pointer,2,-46,130,D,,,,32,08:00,61,63,1970-01-01
2007_002_430,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,430,VIR,PTGV,ANDERSON_ ALAN,3FGA,Missed Three Pointer,0,476,600,G,,,,33,07:00,61,63,1970-01-01
2007_002_432,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,432,ZAL,PBDB,COLLINS_ DE JUAN,2FGM,Two Pointer,2,-7,107,D,,,,33,07:00,61,65,1970-01-01
2007_002_433,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,433,VIR,PTGQ,DI BELLA_ FABIO,2FGM,Two Pointer,2,74,89,C,,,,33,07:00,63,65,1970-01-01
2007_002_434,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,434,ZAL,PATP,POPOVIC_ MARKO,3FGA,Missed Three Pointer,0,-284,794,J,,,,33,07:00,63,65,1970-01-01
2007_002_436,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,436,VIR,PTGV,ANDERSON_ ALAN,2FGA,Missed Two Pointer,0,179,120,C,,,,33,07:00,63,65,1970-01-01
2007_002_438,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,438,ZAL,PBDB,COLLINS_ DE JUAN,3FGA,Missed Three Pointer,0,-394,715,J,,,,33,07:00,63,65,1970-01-01
2007_002_441,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,441,VIR,PBXA,GIOVANNONI_ GUILHERME,2FGM,Two Pointer,2,-12,0,D,,,,33,07:00,65,65,1970-01-01
2007_002_447,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,447,ZAL,PBTR,BEARD_ TANOKA,3FGA,Missed Three Pointer,0,-33,717,J,,,,35,05:00,65,65,1970-01-01
2007_002_455,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,455,VIR,PTGV,ANDERSON_ ALAN,FTM,Free Throw In,1,-1,-1,,,,,35,05:00,66,65,1970-01-01
2007_002_456,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,456,VIR,PTGV,ANDERSON_ ALAN,FTM,Free Throw In,1,-1,-1,,,,,35,05:00,67,65,1970-01-01
2007_002_459,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,459,VIR,PTGQ,DI BELLA_ FABIO,2FGM,Two Pointer,2,35,153,C,,,,35,05:00,69,65,1970-01-01
2007_002_461,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,461,ZAL,PAHT,BROWN_ MARCUS,3FGA,Missed Three Pointer,0,-515,625,J,,,,36,04:00,69,65,1970-01-01
2007_002_463,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,463,VIR,PBXA,GIOVANNONI_ GUILHERME,3FGA,Missed Three Pointer,0,574,476,G,,,,36,04:00,69,65,1970-01-01
2007_002_473,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,473,ZAL,PBTR,BEARD_ TANOKA,FTM,Free Throw In,1,-1,-1,,,,,36,04:00,69,66,1970-01-01
2007_002_476,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,476,VIR,PTGT,CONROY_ WILL,3FGA,Missed Three Pointer,0,610,384,A,,,,36,04:00,69,66,1970-01-01
2007_002_481,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,481,ZAL,PBWI,JANKUNAS_ PAULIUS,3FGA,Missed Three Pointer,0,-530,600,J,,,,37,03:00,69,66,1970-01-01
2007_002_483,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,483,VIR,PBXA,GIOVANNONI_ GUILHERME,2FGA,Missed Two Pointer,0,125,161,C,,,,37,03:00,69,66,1970-01-01
2007_002_485,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,485,ZAL,PANY,SALENGA_ DAINIUS,3FGM,Three Pointer,3,512,528,G,,,,37,03:00,69,69,1970-01-01
2007_002_488,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,488,VIR,PTGO,CROSARIOL_ ANDREA,2FGM,Two Pointer,2,-2,17,D,,,,38,02:00,71,69,1970-01-01
2007_002_495,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,495,ZAL,PBTR,BEARD_ TANOKA,2FGA,Missed Two Pointer,0,-92,171,D,,,,38,02:00,71,69,1970-01-01
2007_002_500,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,500,VIR,PTGM,SPENCER_ DEWARICK,2FGM,Two Pointer,2,38,110,C,,,,38,02:00,73,69,1970-01-01
2007_002_501,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,501,ZAL,PATP,POPOVIC_ MARKO,3FGA,Missed Three Pointer,0,-338,715,J,,,,38,02:00,73,69,1970-01-01
2007_002_504,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,504,VIR,PTGV,ANDERSON_ ALAN,2FGM,Two Pointer,2,417,164,B,,,,39,01:00,75,69,1970-01-01
2007_002_510,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,510,ZAL,PBDB,COLLINS_ DE JUAN,2FGA,Missed Two Pointer,0,-12,220,D,,,,39,01:00,75,69,1970-01-01
2007_002_515,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,515,ZAL,PATP,POPOVIC_ MARKO,3FGM,Three Pointer,3,566,482,G,,,,39,01:00,75,72,1970-01-01
2007_002_522,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,522,ZAL,PBTR,BEARD_ TANOKA,FTM,Free Throw In,1,-1,-1,,,,,40,00:00,75,73,1970-01-01
2007_002_523,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,523,VIR,PTGM,SPENCER_ DEWARICK,2FGM,Two Pointer,2,89,79,C,,,,40,00:00,77,73,1970-01-01
2007_002_525,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,525,ZAL,PBDB,COLLINS_ DE JUAN,3FGA,Missed Three Pointer,0,-530,723,J,,,,40,00:00,77,73,1970-01-01
2007_002_531,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,531,VIR,PTGV,ANDERSON_ ALAN,FTM,Free Throw In,1,-1,-1,,,,,40,00:00,78,73,1970-01-01
2007_002_532,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,532,VIR,PTGV,ANDERSON_ ALAN,FTM,Free Throw In,1,-1,-1,,,,,40,00:00,79,73,1970-01-01
2007_002_534,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,534,ZAL,PATP,POPOVIC_ MARKO,2FGA,Missed Two Pointer,0,-35,182,D,,,,40,00:00,79,73,1970-01-01
2007_002_537,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,537,ZAL,PBTR,BEARD_ TANOKA,2FGM,Two Pointer,2,35,146,C,,,,40,00:00,79,75,1970-01-01
2007_002_541,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,541,VIR,PTGV,ANDERSON_ ALAN,FTM,Free Throw In,1,-1,-1,,,,,40,00:00,80,75,1970-01-01
2007_002_542,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,542,VIR,PTGV,ANDERSON_ ALAN,FTM,Free Throw In,1,-1,-1,,,,,40,00:00,81,75,1970-01-01
2007_002_548,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,548,VIR,PBXA,GIOVANNONI_ GUILHERME,2FGA,Missed Two Pointer,0,25,187,C,,,,40,00:00,81,75,1970-01-01
2007_002_550,2007_002,VIR-ZAL,1,REGULAR SEASON,E2007,550,ZAL,PJCC,MACIULIS_ JONAS,2FGM,Two Pointer,2,0,0,B,,,,11,09:00,19,23,1970-01-01
2007_005_004,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,4,ARI,PLGM,TSALDARIS_ DIMITRIOS,3FGM,Three Pointer,3,402,574,G,,,,1,09:00,3,0,1970-01-01
2007_005_006,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,6,MAL,PAAS,JIMENEZ_ CARLOS,2FGM,Two Pointer,2,7,61,C,,,,1,09:00,3,2,1970-01-01
2007_005_011,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,11,ARI,PTEM,WRIGHT_ BRACEY,2FGM,Two Pointer,2,-494,479,J,,,,1,09:00,5,2,1970-01-01
2007_005_015,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,15,MAL,PTGE,N'DONG_ BONIFACE,2FGAB,Missed Two Pointer,0,-28,38,D,,,,1,09:00,5,2,1970-01-01
2007_005_018,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,18,MAL,PTGE,N'DONG_ BONIFACE,2FGM,Two Pointer,2,-74,43,D,,,,1,09:00,5,4,1970-01-01
2007_005_022,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,22,ARI,PLGV,MASSEY_ JEREMIAH,FTM,Free Throw In,1,-1,-1,,,,,2,08:00,6,4,1970-01-01
2007_005_023,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,23,ARI,PLGV,MASSEY_ JEREMIAH,FTM,Free Throw In,1,-1,-1,,,,,2,08:00,7,4,1970-01-01
2007_005_024,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,24,MAL,PAAS,JIMENEZ_ CARLOS,3FGA,Missed Three Pointer,0,-507,476,J,,,,2,08:00,7,4,1970-01-01
2007_005_026,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,26,MAL,PTGE,N'DONG_ BONIFACE,2FGM,Two Pointer,2,-51,61,D,,,,2,08:00,7,6,1970-01-01
2007_005_032,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,32,MAL,PTGE,N'DONG_ BONIFACE,FTM,Free Throw In,1,-1,-1,,,,,3,07:00,7,7,1970-01-01
2007_005_038,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,38,MAL,PTGE,N'DONG_ BONIFACE,2FGM,Two Pointer,2,-23,53,D,,,,3,07:00,7,9,1970-01-01
2007_005_040,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,40,ARI,PLGV,MASSEY_ JEREMIAH,2FGM,Two Pointer,2,0,56,D,,,,3,07:00,9,9,1970-01-01
2007_005_046,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,46,MAL,PAFJ,KUS_ DAVOR,2FGM,Two Pointer,2,-71,35,D,,,,4,06:00,9,11,1970-01-01
2007_005_048,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,48,ARI,PLGM,TSALDARIS_ DIMITRIOS,3FGM,Three Pointer,3,453,512,G,,,,4,06:00,12,11,1970-01-01
2007_005_052,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,52,MAL,PKMV,HAISLIP_ MARCUS,FTM,Free Throw In,1,-1,-1,,,,,4,06:00,12,12,1970-01-01
2007_005_053,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,53,MAL,PKMV,HAISLIP_ MARCUS,FTM,Free Throw In,1,-1,-1,,,,,4,06:00,12,13,1970-01-01
2007_005_054,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,54,ARI,PLGM,TSALDARIS_ DIMITRIOS,3FGM,Three Pointer,3,174,638,G,,,,4,06:00,15,13,1970-01-01
2007_005_063,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,63,ARI,PTEM,WRIGHT_ BRACEY,FTM,Free Throw In,1,-1,-1,,,,,5,05:00,16,13,1970-01-01
2007_005_065,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,65,MAL,PKMV,HAISLIP_ MARCUS,3FGM,Three Pointer,3,-689,-25,F,,,,5,05:00,16,16,1970-01-01
2007_005_073,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,73,MAL,PKMV,HAISLIP_ MARCUS,2FGM,Two Pointer,2,-320,164,E,,,,6,04:00,16,18,1970-01-01
2007_005_074,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,74,ARI,PTEM,WRIGHT_ BRACEY,2FGA,Missed Two Pointer,0,179,82,C,,,,6,04:00,16,18,1970-01-01
2007_005_082,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,82,MAL,PAGQ,WELSCH_ JIRI,FTM,Free Throw In,1,-1,-1,,,,,6,04:00,16,19,1970-01-01
2007_005_085,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,85,ARI,PTEO,TERRY_ REYSHAWN,3FGA,Missed Three Pointer,0,5,684,G,,,,6,04:00,16,19,1970-01-01
2007_005_093,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,93,ARI,PTEO,TERRY_ REYSHAWN,FTM,Free Throw In,1,-1,-1,,,,,7,03:00,17,19,1970-01-01
2007_005_094,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,94,ARI,PTEO,TERRY_ REYSHAWN,FTM,Free Throw In,1,-1,-1,,,,,7,03:00,18,19,1970-01-01
2007_005_095,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,95,MAL,PAWS,RODRIGUEZ_ BERNI,2FGA,Missed Two Pointer,0,-120,23,D,,,,7,03:00,18,19,1970-01-01
2007_005_097,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,97,MAL,PTGE,N'DONG_ BONIFACE,2FGA,Missed Two Pointer,0,-33,28,D,,,,7,03:00,18,19,1970-01-01
2007_005_100,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,100,ARI,PTEO,TERRY_ REYSHAWN,2FGM,Two Pointer,2,46,12,C,,,,7,03:00,20,19,1970-01-01
2007_005_106,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,106,ARI,PTEO,TERRY_ REYSHAWN,FTM,Free Throw In,1,-1,-1,,,,,7,03:00,21,19,1970-01-01
2007_005_108,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,108,MAL,PAGQ,WELSCH_ JIRI,2FGA,Missed Two Pointer,0,-102,20,D,,,,8,02:00,21,19,1970-01-01
2007_005_112,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,112,MAL,PTGE,N'DONG_ BONIFACE,FTM,Free Throw In,1,-1,-1,,,,,8,02:00,21,20,1970-01-01
2007_005_113,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,113,MAL,PTGE,N'DONG_ BONIFACE,FTM,Free Throw In,1,-1,-1,,,,,8,02:00,21,21,1970-01-01
2007_005_114,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,114,ARI,PTEM,WRIGHT_ BRACEY,2FGA,Missed Two Pointer,0,-15,407,D,,,,8,02:00,21,21,1970-01-01
2007_005_116,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,116,MAL,PTGE,N'DONG_ BONIFACE,2FGM,Two Pointer,2,-30,48,D,,,,8,02:00,21,23,1970-01-01
2007_005_119,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,119,ARI,PJIX,AGADAKOS_ LAZAROS,3FGM,Three Pointer,3,-10,666,J,,,,9,01:00,24,23,1970-01-01
2007_005_123,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,123,MAL,PTGE,N'DONG_ BONIFACE,2FGAB,Missed Two Pointer,0,-71,41,D,,,,9,01:00,24,23,1970-01-01
2007_005_139,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,139,MAL,PAGQ,WELSCH_ JIRI,3FGA,Missed Three Pointer,0,376,605,G,,,,10,00:00,24,23,1970-01-01
2007_005_148,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,148,MAL,PAWX,CABEZAS_ CARLOS,2FGAB,Missed Two Pointer,0,-92,35,D,,,,10,00:00,24,23,1970-01-01
2007_005_168,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,168,MAL,PKML,SANTIAGO_ DANIEL,2FGA,Missed Two Pointer,0,-17,58,D,,,,11,09:00,24,23,1970-01-01
2007_005_178,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,178,ARI,PTEO,TERRY_ REYSHAWN,FTM,Free Throw In,1,-1,-1,,,,,12,08:00,25,23,1970-01-01
2007_005_180,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,180,ARI,PTEO,TERRY_ REYSHAWN,FTM,Free Throw In,1,-1,-1,,,,,12,08:00,26,23,1970-01-01
2007_005_184,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,184,ARI,PBDH,MOTTOLA_ HANNO,3FGM,Three Pointer,3,-25,669,J,,,,13,07:00,29,23,1970-01-01
2007_005_190,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,190,MAL,PAGQ,WELSCH_ JIRI,3FGA,Missed Three Pointer,0,674,38,A,,,,13,07:00,29,23,1970-01-01
2007_005_193,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,193,MAL,PAWX,CABEZAS_ CARLOS,2FGA,Missed Two Pointer,0,-82,30,D,,,,14,06:00,29,23,1970-01-01
2007_005_199,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,199,ARI,PKRF,ILIADIS_ SAVVAS,FTM,Free Throw In,1,-1,-1,,,,,14,06:00,30,23,1970-01-01
2007_005_200,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,200,ARI,PKRF,ILIADIS_ SAVVAS,FTM,Free Throw In,1,-1,-1,,,,,14,06:00,31,23,1970-01-01
2007_005_202,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,202,MAL,PBOV,POPOVIC_ BOJAN,2FGAB,Missed Two Pointer,0,-123,148,D,,,,14,06:00,31,23,1970-01-01
2007_005_205,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,205,MAL,PBIM,GABRIEL_ GERMAN,3FGA,Missed Three Pointer,0,-587,282,F,,,,14,06:00,31,23,1970-01-01
2007_005_207,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,207,MAL,PBIM,GABRIEL_ GERMAN,3FGM,Three Pointer,3,589,338,A,,,,14,06:00,31,26,1970-01-01
2007_005_212,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,212,ARI,PBDH,MOTTOLA_ HANNO,3FGA,Missed Three Pointer,0,-20,664,J,,,,14,06:00,31,26,1970-01-01
2007_005_216,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,216,MAL,PKML,SANTIAGO_ DANIEL,FTM,Free Throw In,1,-1,-1,,,,,14,06:00,31,27,1970-01-01
2007_005_220,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,220,ARI,PKRF,ILIADIS_ SAVVAS,3FGA,Missed Three Pointer,0,343,576,G,,,,15,05:00,31,27,1970-01-01
2007_005_229,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,229,MAL,PKML,SANTIAGO_ DANIEL,2FGA,Missed Two Pointer,0,-5,79,D,,,,16,04:00,31,27,1970-01-01
2007_005_231,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,231,ARI,PLGM,TSALDARIS_ DIMITRIOS,2FGA,Missed Two Pointer,0,307,274,B,,,,16,04:00,31,27,1970-01-01
2007_005_237,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,237,ARI,PTEO,TERRY_ REYSHAWN,FTM,Free Throw In,1,-1,-1,,,,,16,04:00,32,27,1970-01-01
2007_005_238,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,238,ARI,PTEO,TERRY_ REYSHAWN,FTM,Free Throw In,1,-1,-1,,,,,16,04:00,33,27,1970-01-01
2007_005_239,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,239,MAL,PBOV,POPOVIC_ BOJAN,2FGAB,Missed Two Pointer,0,-66,46,D,,,,16,04:00,33,27,1970-01-01
2007_005_243,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,243,MAL,PKML,SANTIAGO_ DANIEL,2FGM,Two Pointer,2,-48,35,D,,,,16,04:00,33,29,1970-01-01
2007_005_250,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,250,ARI,PJXV,CASTLE_ TERREL,2FGM,Two Pointer,2,58,2,C,,,,17,03:00,35,29,1970-01-01
2007_005_251,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,251,MAL,PAWS,RODRIGUEZ_ BERNI,3FGM,Three Pointer,3,-697,15,F,,,,17,03:00,35,32,1970-01-01
2007_005_254,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,254,ARI,PLGV,MASSEY_ JEREMIAH,2FGA,Missed Two Pointer,0,82,38,C,,,,18,02:00,35,32,1970-01-01
2007_005_256,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,256,MAL,PKML,SANTIAGO_ DANIEL,2FGM,Two Pointer,2,-5,51,D,,,,18,02:00,35,34,1970-01-01
2007_005_262,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,262,ARI,PTEO,TERRY_ REYSHAWN,FTM,Free Throw In,1,-1,-1,,,,,18,02:00,36,34,1970-01-01
2007_005_263,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,263,ARI,PTEO,TERRY_ REYSHAWN,FTM,Free Throw In,1,-1,-1,,,,,18,02:00,37,34,1970-01-01
2007_005_266,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,266,MAL,PAWX,CABEZAS_ CARLOS,FTM,Free Throw In,1,-1,-1,,,,,18,02:00,37,35,1970-01-01
2007_005_267,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,267,MAL,PAWX,CABEZAS_ CARLOS,FTM,Free Throw In,1,-1,-1,,,,,18,02:00,37,36,1970-01-01
2007_005_275,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,275,ARI,PTEO,TERRY_ REYSHAWN,2FGA,Missed Two Pointer,0,-23,558,I,,,,19,01:00,37,36,1970-01-01
2007_005_279,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,279,MAL,PAWX,CABEZAS_ CARLOS,3FGM,Three Pointer,3,-494,520,J,,,,19,01:00,37,39,1970-01-01
2007_005_282,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,282,ARI,PBDH,MOTTOLA_ HANNO,2FGA,Missed Two Pointer,0,253,184,B,,,,19,01:00,37,39,1970-01-01
2007_005_284,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,284,ARI,PAPI,KALAITZIS_ GEORGIOS,2FGM,Two Pointer,2,-107,53,D,,,,19,01:00,39,39,1970-01-01
2007_005_286,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,286,MAL,PAWX,CABEZAS_ CARLOS,3FGA,Missed Three Pointer,0,-171,679,J,,,,20,00:00,39,39,1970-01-01
2007_005_288,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,288,MAL,PAWS,RODRIGUEZ_ BERNI,2FGA,Missed Two Pointer,0,-143,43,D,,,,20,00:00,39,39,1970-01-01
2007_005_298,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,298,ARI,PAPI,KALAITZIS_ GEORGIOS,FTM,Free Throw In,1,-1,-1,,,,,20,00:00,40,39,1970-01-01
2007_005_313,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,313,MAL,PAFJ,KUS_ DAVOR,2FGM,Two Pointer,2,-333,48,E,,,,21,09:00,40,41,1970-01-01
2007_005_320,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,320,MAL,PAFJ,KUS_ DAVOR,2FGM,Two Pointer,2,10,474,H,,,,21,09:00,40,43,1970-01-01
2007_005_327,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,327,ARI,PTEM,WRIGHT_ BRACEY,FTM,Free Throw In,1,-1,-1,,,,,21,09:00,41,43,1970-01-01
2007_005_328,2007_005,ARI-MAL,1,REGULAR SEASON,E2007,328,ARI,PTEM,WRIGHT_ BRACEY,FTM,Free Throw In,1,-1,-1,,,,,21,09:00,42,43,1970-01-01
